id_registro,ano_filmagem,ano_cerimonia,cerimonia,categoria,nome_do_indicado,nome_do_filme,vencedor
9939,2016,2017,89,"DOCUMENTARY (Short Subject)","Orlando von Einsiedel and Joanna Natasegara","The White Helmets",true
9940,2016,2017,89,"FILM EDITING","Joe Walker",Arrival,false
9941,2016,2017,89,"FILM EDITING","John Gilbert","Hacksaw Ridge",true
9942,2016,2017,89,"FILM EDITING","Jake Roberts","Hell or High Water",false
9943,2016,2017,89,"FILM EDITING","Tom Cross","La La Land",false
9944,2016,2017,89,"FILM EDITING","Nat Sanders and Joi McMillon",Moonlight,false
9945,2016,2017,89,"FOREIGN LANGUAGE FILM",Denmark,"Land of Mine",false
9946,2016,2017,89,"FOREIGN LANGUAGE FILM",Sweden,"A Man Called Ove",false
9947,2016,2017,89,"FOREIGN LANGUAGE FILM",Iran,"The Salesman",true
9948,2016,2017,89,"FOREIGN LANGUAGE FILM",Australia,Tanna,false
9949,2016,2017,89,"FOREIGN LANGUAGE FILM",Germany,"Toni Erdmann",false
9950,2016,2017,89,"MAKEUP AND HAIRSTYLING","Eva von Bahr and Love Larson","A Man Called Ove",false
9951,2016,2017,89,"MAKEUP AND HAIRSTYLING","Joel Harlow and Richard Alonzo","Star Trek Beyond",false
9952,2016,2017,89,"MAKEUP AND HAIRSTYLING","Alessandro Bertolazzi, Giorgio Gregorini and Christopher Nelson","Suicide Squad",true
9953,2016,2017,89,"MUSIC (Original Score)","Mica Levi",Jackie,false
9954,2016,2017,89,"MUSIC (Original Score)","Justin Hurwitz","La La Land",true
9955,2016,2017,89,"MUSIC (Original Score)","Dustin O'Halloran and Hauschka",Lion,false
9956,2016,2017,89,"MUSIC (Original Score)","Nicholas Britell",Moonlight,false
9957,2016,2017,89,"MUSIC (Original Score)","Thomas Newman",Passengers,false
9958,2016,2017,89,"MUSIC (Original Song)","Music by Justin Hurwitz; Lyric by Benj Pasek and Justin Paul","La La Land",false
9959,2016,2017,89,"MUSIC (Original Song)","Music and Lyric by Justin Timberlake, Max Martin and Karl Johan Schuster",Trolls,false
9960,2016,2017,89,"MUSIC (Original Song)","Music by Justin Hurwitz; Lyric by Benj Pasek and Justin Paul","La La Land",true
9961,2016,2017,89,"MUSIC (Original Song)","Music and Lyric by J. Ralph and Sting","Jim: The James Foley Story",false
9962,2016,2017,89,"MUSIC (Original Song)","Music and Lyric by Lin-Manuel Miranda",Moana,false
9963,2016,2017,89,"BEST PICTURE","Shawn Levy, Dan Levine, Aaron Ryder and David Linde, Producers",Arrival,false
9964,2016,2017,89,"BEST PICTURE","Scott Rudin, Denzel Washington and Todd Black, Producers",Fences,false
9965,2016,2017,89,"BEST PICTURE","Bill Mechanic and David Permut, Producers","Hacksaw Ridge",false
9966,2016,2017,89,"BEST PICTURE","Carla Hacken and Julie Yorn, Producers","Hell or High Water",false
9967,2016,2017,89,"BEST PICTURE","Donna Gigliotti, Peter Chernin, Jenno Topping, Pharrell Williams and Theodore Melfi, Producers","Hidden Figures",false
9968,2016,2017,89,"BEST PICTURE","Fred Berger, Jordan Horowitz and Marc Platt, Producers","La La Land",false
9969,2016,2017,89,"BEST PICTURE","Emile Sherman, Iain Canning and Angie Fielder, Producers",Lion,false
9970,2016,2017,89,"BEST PICTURE","Matt Damon, Kimberly Steward, Chris Moore, Lauren Beck and Kevin J. Walsh, Producers","Manchester by the Sea",false
9971,2016,2017,89,"BEST PICTURE","Adele Romanski, Dede Gardner and Jeremy Kleiner, Producers",Moonlight,true
9972,2016,2017,89,"PRODUCTION DESIGN","Production Design: Patrice Vermette; Set Decoration: Paul Hotte",Arrival,false
9973,2016,2017,89,"PRODUCTION DESIGN","Production Design: Stuart Craig; Set Decoration: Anna Pinnock","Fantastic Beasts and Where to Find Them",false
9974,2016,2017,89,"PRODUCTION DESIGN","Production Design: Jess Gonchor; Set Decoration: Nancy Haigh","Hail, Caesar!",false
9975,2016,2017,89,"PRODUCTION DESIGN","Production Design: David Wasco; Set Decoration: Sandy Reynolds-Wasco","La La Land",true
9976,2016,2017,89,"PRODUCTION DESIGN","Production Design: Guy Hendrix Dyas; Set Decoration: Gene Serdena",Passengers,false
9977,2016,2017,89,"SHORT FILM (Animated)","Theodore Ushev","Blind Vaysha",false
9978,2016,2017,89,"SHORT FILM (Animated)","Andrew Coats and Lou Hamou-Lhadj","Borrowed Time",false
9979,2016,2017,89,"SHORT FILM (Animated)","Robert Valley and Cara Speller","Pear Cider and Cigarettes",false
9980,2016,2017,89,"SHORT FILM (Animated)","Patrick Osborne",Pearl,false
9981,2016,2017,89,"SHORT FILM (Animated)","Alan Barillaro and Marc Sondheimer",Piper,true
9982,2016,2017,89,"SHORT FILM (Live Action)","Sélim Azzazi","Ennemis Intérieurs",false
9983,2016,2017,89,"SHORT FILM (Live Action)","Timo von Gunten and Giacun Caduff","La Femme et le TGV",false
9984,2016,2017,89,"SHORT FILM (Live Action)","Aske Bang and Kim Magnusson","Silent Nights",false
9985,2016,2017,89,"SHORT FILM (Live Action)","Kristof Deák and Anna Udvardy",Sing,true
9986,2016,2017,89,"SHORT FILM (Live Action)","Juanjo Giménez",Timecode,false
9987,2016,2017,89,"SOUND EDITING","Sylvain Bellemare",Arrival,true
9988,2016,2017,89,"SOUND EDITING","Wylie Stateman and Renée Tondelli","Deepwater Horizon",false
9989,2016,2017,89,"SOUND EDITING","Robert Mackenzie and Andy Wright","Hacksaw Ridge",false
9990,2016,2017,89,"SOUND EDITING","Ai-Ling Lee and Mildred Iatrou Morgan","La La Land",false
9991,2016,2017,89,"SOUND EDITING","Alan Robert Murray and Bub Asman",Sully,false
9992,2016,2017,89,"SOUND MIXING","Bernard Gariépy Strobl and Claude La Haye",Arrival,false
9993,2016,2017,89,"SOUND MIXING","Kevin O'Connell, Andy Wright, Robert Mackenzie and Peter Grace","Hacksaw Ridge",true
9994,2016,2017,89,"SOUND MIXING","Andy Nelson, Ai-Ling Lee and Steve A. Morrow","La La Land",false
9995,2016,2017,89,"SOUND MIXING","David Parker, Christopher Scarabosio and Stuart Wilson","Rogue One: A Star Wars Story",false
9996,2016,2017,89,"SOUND MIXING","Gary Summers, Jeffrey J. Haboush and Mac Ruth","13 Hours: The Secret Soldiers of Benghazi",false
9997,2016,2017,89,"VISUAL EFFECTS","Craig Hammack, Jason Snell, Jason Billington and Burt Dalton","Deepwater Horizon",false
9998,2016,2017,89,"VISUAL EFFECTS","Stephane Ceretti, Richard Bluff, Vincent Cirelli and Paul Corbould","Doctor Strange",false
9999,2016,2017,89,"VISUAL EFFECTS","Robert Legato, Adam Valdez, Andrew R. Jones and Dan Lemmon","The Jungle Book",true
10000,2016,2017,89,"VISUAL EFFECTS","Steve Emerson, Oliver Jones, Brian McLean and Brad Schiff","Kubo and the Two Strings",false
10001,2016,2017,89,"VISUAL EFFECTS","John Knoll, Mohen Leo, Hal Hickel and Neil Corbould","Rogue One: A Star Wars Story",false
10002,2016,2017,89,"WRITING (Adapted Screenplay)","Screenplay by Eric Heisserer",Arrival,false
10003,2016,2017,89,"WRITING (Adapted Screenplay)","Screenplay by August Wilson",Fences,false
10004,2016,2017,89,"WRITING (Adapted Screenplay)","Screenplay by Allison Schroeder and Theodore Melfi","Hidden Figures",false
10005,2016,2017,89,"WRITING (Adapted Screenplay)","Screenplay by Luke Davies",Lion,false
10006,2016,2017,89,"WRITING (Adapted Screenplay)","Screenplay by Barry Jenkins; Story by Tarell Alvin McCraney",Moonlight,true
10007,2016,2017,89,"WRITING (Original Screenplay)","Written by Taylor Sheridan","Hell or High Water",false
10008,2016,2017,89,"WRITING (Original Screenplay)","Written by Damien Chazelle","La La Land",false
10009,2016,2017,89,"WRITING (Original Screenplay)","Written by Yorgos Lanthimos, Efthimis Filippou","The Lobster",false
10010,2016,2017,89,"WRITING (Original Screenplay)","Written by Kenneth Lonergan","Manchester by the Sea",true
10011,2016,2017,89,"WRITING (Original Screenplay)","Written by Mike Mills","20th Century Women",false
10012,2016,2017,89,"HONORARY AWARD","Jackie Chan",NULL,true
10013,2016,2017,89,"HONORARY AWARD","Anne V. Coates",NULL,true
10014,2016,2017,89,"HONORARY AWARD","Lynn Stalmaster",NULL,true
10015,2016,2017,89,"HONORARY AWARD","Frederick Wiseman",NULL,true
10016,2017,2018,90,"ACTOR IN A LEADING ROLE","Timothée Chalamet","Call Me by Your Name",false
10017,2017,2018,90,"ACTOR IN A LEADING ROLE","Daniel Day-Lewis","Phantom Thread",false
10018,2017,2018,90,"ACTOR IN A LEADING ROLE","Daniel Kaluuya","Get Out",false
10019,2017,2018,90,"ACTOR IN A LEADING ROLE","Gary Oldman","Darkest Hour",true
10020,2017,2018,90,"ACTOR IN A LEADING ROLE","Denzel Washington","Roman J. Israel, Esq.",false
10021,2017,2018,90,"ACTOR IN A SUPPORTING ROLE","Willem Dafoe","The Florida Project",false
10022,2017,2018,90,"ACTOR IN A SUPPORTING ROLE","Woody Harrelson","Three Billboards outside Ebbing, Missouri",false
10023,2017,2018,90,"ACTOR IN A SUPPORTING ROLE","Richard Jenkins","The Shape of Water",false
10024,2017,2018,90,"ACTOR IN A SUPPORTING ROLE","Christopher Plummer","All the Money in the World",false
10025,2017,2018,90,"ACTOR IN A SUPPORTING ROLE","Sam Rockwell","Three Billboards outside Ebbing, Missouri",true
10026,2017,2018,90,"ACTRESS IN A LEADING ROLE","Sally Hawkins","The Shape of Water",false
10027,2017,2018,90,"ACTRESS IN A LEADING ROLE","Frances McDormand","Three Billboards outside Ebbing, Missouri",true
10028,2017,2018,90,"ACTRESS IN A LEADING ROLE","Margot Robbie","I, Tonya",false
10029,2017,2018,90,"ACTRESS IN A LEADING ROLE","Saoirse Ronan","Lady Bird",false
10030,2017,2018,90,"ACTRESS IN A LEADING ROLE","Meryl Streep","The Post",false
10031,2017,2018,90,"ACTRESS IN A SUPPORTING ROLE","Mary J. Blige",Mudbound,false
10032,2017,2018,90,"ACTRESS IN A SUPPORTING ROLE","Allison Janney","I, Tonya",true
10033,2017,2018,90,"ACTRESS IN A SUPPORTING ROLE","Lesley Manville","Phantom Thread",false
10034,2017,2018,90,"ACTRESS IN A SUPPORTING ROLE","Laurie Metcalf","Lady Bird",false
10035,2017,2018,90,"ACTRESS IN A SUPPORTING ROLE","Octavia Spencer","The Shape of Water",false
10036,2017,2018,90,"ANIMATED FEATURE FILM","Tom McGrath and Ramsey Naito","The Boss Baby",false
10037,2017,2018,90,"ANIMATED FEATURE FILM","Nora Twomey and Anthony Leo","The Breadwinner",false
10038,2017,2018,90,"ANIMATED FEATURE FILM","Lee Unkrich and Darla K. Anderson",Coco,true
10039,2017,2018,90,"ANIMATED FEATURE FILM","Carlos Saldanha and Lori Forte",Ferdinand,false
10040,2017,2018,90,"ANIMATED FEATURE FILM","Dorota Kobiela, Hugh Welchman and Ivan Mactaggart","Loving Vincent",false
10041,2017,2018,90,CINEMATOGRAPHY,"Roger A. Deakins","Blade Runner 2049",true
10042,2017,2018,90,CINEMATOGRAPHY,"Bruno Delbonnel","Darkest Hour",false
10043,2017,2018,90,CINEMATOGRAPHY,"Hoyte van Hoytema",Dunkirk,false
10044,2017,2018,90,CINEMATOGRAPHY,"Rachel Morrison",Mudbound,false
10045,2017,2018,90,CINEMATOGRAPHY,"Dan Laustsen","The Shape of Water",false
10046,2017,2018,90,"COSTUME DESIGN","Jacqueline Durran","Beauty and the Beast",false
10047,2017,2018,90,"COSTUME DESIGN","Jacqueline Durran","Darkest Hour",false
10048,2017,2018,90,"COSTUME DESIGN","Mark Bridges","Phantom Thread",true
10049,2017,2018,90,"COSTUME DESIGN","Luis Sequeira","The Shape of Water",false
10050,2017,2018,90,"COSTUME DESIGN","Consolata Boyle","Victoria & Abdul",false
10051,2017,2018,90,DIRECTING,"Christopher Nolan",Dunkirk,false
10052,2017,2018,90,DIRECTING,"Jordan Peele","Get Out",false
10053,2017,2018,90,DIRECTING,"Greta Gerwig","Lady Bird",false
10054,2017,2018,90,DIRECTING,"Paul Thomas Anderson","Phantom Thread",false
10055,2017,2018,90,DIRECTING,"Guillermo del Toro","The Shape of Water",true
10056,2017,2018,90,"DOCUMENTARY (Feature)","Steve James, Mark Mitten and Julie Goldman","Abacus: Small Enough to Jail",false
10057,2017,2018,90,"DOCUMENTARY (Feature)","Agnès Varda, JR and Rosalie Varda","Faces Places",false
10058,2017,2018,90,"DOCUMENTARY (Feature)","Bryan Fogel and Dan Cogan",Icarus,true
10059,2017,2018,90,"DOCUMENTARY (Feature)","Feras Fayyad, Kareem Abeed and Søren Steen Jespersen","Last Men in Aleppo",false
10060,2017,2018,90,"DOCUMENTARY (Feature)","Yance Ford and Joslyn Barnes","Strong Island",false
10061,2017,2018,90,"DOCUMENTARY (Short Subject)","Laura Checkoway and Thomas Lee Wright",Edith+Eddie,false
10062,2017,2018,90,"DOCUMENTARY (Short Subject)","Frank Stiefel","Heaven Is a Traffic Jam on the 405",true
10063,2017,2018,90,"DOCUMENTARY (Short Subject)","Elaine McMillion Sheldon and Kerrin Sheldon",Heroin(e),false
10064,2017,2018,90,"DOCUMENTARY (Short Subject)","Thomas Lennon","Knife Skills",false
10065,2017,2018,90,"DOCUMENTARY (Short Subject)","Kate Davis and David Heilbroner","Traffic Stop",false
10066,2017,2018,90,"FILM EDITING","Paul Machliss and Jonathan Amos","Baby Driver",false
10067,2017,2018,90,"FILM EDITING","Lee Smith",Dunkirk,true
10068,2017,2018,90,"FILM EDITING","Tatiana S. Riegel","I, Tonya",false
10069,2017,2018,90,"FILM EDITING","Sidney Wolinsky","The Shape of Water",false
10070,2017,2018,90,"FILM EDITING","Jon Gregory","Three Billboards outside Ebbing, Missouri",false
10071,2017,2018,90,"FOREIGN LANGUAGE FILM",Chile,"A Fantastic Woman",true
10072,2017,2018,90,"FOREIGN LANGUAGE FILM",Lebanon,"The Insult",false
10073,2017,2018,90,"FOREIGN LANGUAGE FILM",Russia,Loveless,false
10074,2017,2018,90,"FOREIGN LANGUAGE FILM",Hungary,"On Body and Soul",false
10075,2017,2018,90,"FOREIGN LANGUAGE FILM",Sweden,"The Square",false
10076,2017,2018,90,"MAKEUP AND HAIRSTYLING","Kazuhiro Tsuji, David Malinowski and Lucy Sibbick","Darkest Hour",true
10077,2017,2018,90,"MAKEUP AND HAIRSTYLING","Daniel Phillips and Lou Sheppard","Victoria & Abdul",false
10078,2017,2018,90,"MAKEUP AND HAIRSTYLING","Arjen Tuiten",Wonder,false
10079,2017,2018,90,"MUSIC (Original Score)","Hans Zimmer",Dunkirk,false
10080,2017,2018,90,"MUSIC (Original Score)","Jonny Greenwood","Phantom Thread",false
10081,2017,2018,90,"MUSIC (Original Score)","Alexandre Desplat","The Shape of Water",true
10082,2017,2018,90,"MUSIC (Original Score)","John Williams","Star Wars: The Last Jedi",false
10083,2017,2018,90,"MUSIC (Original Score)","Carter Burwell","Three Billboards outside Ebbing, Missouri",false
10084,2017,2018,90,"MUSIC (Original Song)","Music and Lyric by Mary J. Blige, Raphael Saadiq and Taura Stinson",Mudbound,false
10085,2017,2018,90,"MUSIC (Original Song)","Music and Lyric by Sufjan Stevens","Call Me by Your Name",false
10086,2017,2018,90,"MUSIC (Original Song)","Music and Lyric by Kristen Anderson-Lopez and Robert Lopez",Coco,true
10087,2017,2018,90,"MUSIC (Original Song)","Music by Diane Warren; Lyric by Lonnie R. Lynn and Diane Warren",Marshall,false
10088,2017,2018,90,"MUSIC (Original Song)","Music and Lyric by Benj Pasek and Justin Paul","The Greatest Showman",false
10089,2017,2018,90,"BEST PICTURE","Peter Spears, Luca Guadagnino, Emilie Georges and Marco Morabito, Producers","Call Me by Your Name",false
10090,2017,2018,90,"BEST PICTURE","Tim Bevan, Eric Fellner, Lisa Bruce, Anthony McCarten and Douglas Urbanski, Producers","Darkest Hour",false
10091,2017,2018,90,"BEST PICTURE","Emma Thomas and Christopher Nolan, Producers",Dunkirk,false
10092,2017,2018,90,"BEST PICTURE","Sean McKittrick, Jason Blum, Edward H. Hamm Jr. and Jordan Peele, Producers","Get Out",false
10093,2017,2018,90,"BEST PICTURE","Scott Rudin, Eli Bush and Evelyn O'Neill, Producers","Lady Bird",false
10094,2017,2018,90,"BEST PICTURE","JoAnne Sellar, Paul Thomas Anderson, Megan Ellison and Daniel Lupi, Producers","Phantom Thread",false
10095,2017,2018,90,"BEST PICTURE","Amy Pascal, Steven Spielberg and Kristie Macosko Krieger, Producers","The Post",false
10096,2017,2018,90,"BEST PICTURE","Guillermo del Toro and J. Miles Dale, Producers","The Shape of Water",true
10097,2017,2018,90,"BEST PICTURE","Graham Broadbent, Pete Czernin and Martin McDonagh, Producers","Three Billboards outside Ebbing, Missouri",false
10098,2017,2018,90,"PRODUCTION DESIGN","Production Design: Sarah Greenwood; Set Decoration: Katie Spencer","Beauty and the Beast",false
10099,2017,2018,90,"PRODUCTION DESIGN","Production Design: Dennis Gassner; Set Decoration: Alessandra Querzola","Blade Runner 2049",false
10100,2017,2018,90,"PRODUCTION DESIGN","Production Design: Sarah Greenwood; Set Decoration: Katie Spencer","Darkest Hour",false
10101,2017,2018,90,"PRODUCTION DESIGN","Production Design: Nathan Crowley; Set Decoration: Gary Fettis",Dunkirk,false
10102,2017,2018,90,"PRODUCTION DESIGN","Production Design: Paul Denham Austerberry; Set Decoration: Shane Vieau and Jeffrey A. Melvin","The Shape of Water",true
10103,2017,2018,90,"SHORT FILM (Animated)","Glen Keane and Kobe Bryant","Dear Basketball",true
10104,2017,2018,90,"SHORT FILM (Animated)","Victor Caire and Gabriel Grapperon","Garden Party",false
10105,2017,2018,90,"SHORT FILM (Animated)","Dave Mullins and Dana Murray",Lou,false
10106,2017,2018,90,"SHORT FILM (Animated)","Max Porter and Ru Kuwahata","Negative Space",false
10107,2017,2018,90,"SHORT FILM (Animated)","Jakob Schuh and Jan Lachauer","Revolting Rhymes",false
10108,2017,2018,90,"SHORT FILM (Live Action)","Reed Van Dyk","DeKalb Elementary",false
10109,2017,2018,90,"SHORT FILM (Live Action)","Derin Seale and Josh Lawson","The Eleven O'Clock",false
10110,2017,2018,90,"SHORT FILM (Live Action)","Kevin Wilson, Jr.","My Nephew Emmett",false
10111,2017,2018,90,"SHORT FILM (Live Action)","Chris Overton and Rachel Shenton","The Silent Child",true
10112,2017,2018,90,"SHORT FILM (Live Action)","Katja Benrath and Tobias Rosen","Watu Wote/All of Us",false
10113,2017,2018,90,"SOUND EDITING","Julian Slater","Baby Driver",false
10114,2017,2018,90,"SOUND EDITING","Mark Mangini and Theo Green","Blade Runner 2049",false
10115,2017,2018,90,"SOUND EDITING","Richard King and Alex Gibson",Dunkirk,true
10116,2017,2018,90,"SOUND EDITING","Nathan Robitaille and Nelson Ferreira","The Shape of Water",false
10117,2017,2018,90,"SOUND EDITING","Matthew Wood and Ren Klyce","Star Wars: The Last Jedi",false
10118,2017,2018,90,"SOUND MIXING","Julian Slater, Tim Cavagin and Mary H. Ellis","Baby Driver",false
10119,2017,2018,90,"SOUND MIXING","Ron Bartlett, Doug Hemphill and Mac Ruth","Blade Runner 2049",false
10120,2017,2018,90,"SOUND MIXING","Gregg Landaker, Gary A. Rizzo and Mark Weingarten",Dunkirk,true
10121,2017,2018,90,"SOUND MIXING","Christian Cooke, Brad Zoern and Glen Gauthier","The Shape of Water",false
10122,2017,2018,90,"SOUND MIXING","David Parker, Michael Semanick, Ren Klyce and Stuart Wilson","Star Wars: The Last Jedi",false
10123,2017,2018,90,"VISUAL EFFECTS","John Nelson, Gerd Nefzer, Paul Lambert and Richard R. Hoover","Blade Runner 2049",true
10124,2017,2018,90,"VISUAL EFFECTS","Christopher Townsend, Guy Williams, Jonathan Fawkner and Dan Sudick","Guardians of the Galaxy Vol. 2",false
10125,2017,2018,90,"VISUAL EFFECTS","Stephen Rosenbaum, Jeff White, Scott Benza and Mike Meinardus","Kong: Skull Island",false
10126,2017,2018,90,"VISUAL EFFECTS","Ben Morris, Mike Mulholland, Neal Scanlan and Chris Corbould","Star Wars: The Last Jedi",false
10127,2017,2018,90,"VISUAL EFFECTS","Joe Letteri, Daniel Barrett, Dan Lemmon and Joel Whist","War for the Planet of the Apes",false
10128,2017,2018,90,"WRITING (Adapted Screenplay)","Screenplay by James Ivory","Call Me by Your Name",true
10129,2017,2018,90,"WRITING (Adapted Screenplay)","Screenplay by Scott Neustadter & Michael H. Weber","The Disaster Artist",false
10130,2017,2018,90,"WRITING (Adapted Screenplay)","Screenplay by Scott Frank & James Mangold and Michael Green; Story by James Mangold",Logan,false
10131,2017,2018,90,"WRITING (Adapted Screenplay)","Written for the screen by Aaron Sorkin","Molly's Game",false
10132,2017,2018,90,"WRITING (Adapted Screenplay)","Screenplay by Virgil Williams and Dee Rees",Mudbound,false
10133,2017,2018,90,"WRITING (Original Screenplay)","Written by Emily V. Gordon & Kumail Nanjiani","The Big Sick",false
10134,2017,2018,90,"WRITING (Original Screenplay)","Written by Jordan Peele","Get Out",true
10135,2017,2018,90,"WRITING (Original Screenplay)","Written by Greta Gerwig","Lady Bird",false
10136,2017,2018,90,"WRITING (Original Screenplay)","Screenplay by Guillermo del Toro & Vanessa Taylor; Story by Guillermo del Toro","The Shape of Water",false
10137,2017,2018,90,"WRITING (Original Screenplay)","Written by Martin McDonagh","Three Billboards outside Ebbing, Missouri",false
10138,2017,2018,90,"SPECIAL AWARD","Alejandro G. Iñárritu's CARNE y ARENA virtual reality installation",NULL,true
10139,2017,2018,90,"HONORARY AWARD","Charles Burnett",NULL,true
10140,2017,2018,90,"HONORARY AWARD","Owen Roizman",NULL,true
10141,2017,2018,90,"HONORARY AWARD","Donald Sutherland for a lifetime of indelible characters",NULL,true
10142,2017,2018,90,"HONORARY AWARD","Agnès Varda",NULL,true
10143,2018,2019,91,"ACTOR IN A LEADING ROLE","Christian Bale",Vice,false
10144,2018,2019,91,"ACTOR IN A LEADING ROLE","Bradley Cooper","A Star Is Born",false
10145,2018,2019,91,"ACTOR IN A LEADING ROLE","Willem Dafoe","At Eternity's Gate",false
10146,2018,2019,91,"ACTOR IN A LEADING ROLE","Rami Malek","Bohemian Rhapsody",true
10147,2018,2019,91,"ACTOR IN A LEADING ROLE","Viggo Mortensen","Green Book",false
10148,2018,2019,91,"ACTOR IN A SUPPORTING ROLE","Mahershala Ali","Green Book",true
10149,2018,2019,91,"ACTOR IN A SUPPORTING ROLE","Adam Driver",BlacKkKlansman,false
10150,2018,2019,91,"ACTOR IN A SUPPORTING ROLE","Sam Elliott","A Star Is Born",false
10151,2018,2019,91,"ACTOR IN A SUPPORTING ROLE","Richard E. Grant","Can You Ever Forgive Me?",false
10152,2018,2019,91,"ACTOR IN A SUPPORTING ROLE","Sam Rockwell",Vice,false
10153,2018,2019,91,"ACTRESS IN A LEADING ROLE","Yalitza Aparicio",Roma,false
10154,2018,2019,91,"ACTRESS IN A LEADING ROLE","Glenn Close","The Wife",false
10155,2018,2019,91,"ACTRESS IN A LEADING ROLE","Olivia Colman","The Favourite",true
10156,2018,2019,91,"ACTRESS IN A LEADING ROLE","Lady Gaga","A Star Is Born",false
10157,2018,2019,91,"ACTRESS IN A LEADING ROLE","Melissa McCarthy","Can You Ever Forgive Me?",false
10158,2018,2019,91,"ACTRESS IN A SUPPORTING ROLE","Amy Adams",Vice,false
10159,2018,2019,91,"ACTRESS IN A SUPPORTING ROLE","Marina de Tavira",Roma,false
10160,2018,2019,91,"ACTRESS IN A SUPPORTING ROLE","Regina King","If Beale Street Could Talk",true
10161,2018,2019,91,"ACTRESS IN A SUPPORTING ROLE","Emma Stone","The Favourite",false
10162,2018,2019,91,"ACTRESS IN A SUPPORTING ROLE","Rachel Weisz","The Favourite",false
10163,2018,2019,91,"ANIMATED FEATURE FILM","Brad Bird, John Walker and Nicole Paradis Grindle","Incredibles 2",false
10164,2018,2019,91,"ANIMATED FEATURE FILM","Wes Anderson, Scott Rudin, Steven Rales and Jeremy Dawson","Isle of Dogs",false
10165,2018,2019,91,"ANIMATED FEATURE FILM","Mamoru Hosoda and Yuichiro Saito",Mirai,false
10166,2018,2019,91,"ANIMATED FEATURE FILM","Rich Moore, Phil Johnston and Clark Spencer","Ralph Breaks the Internet",false
10167,2018,2019,91,"ANIMATED FEATURE FILM","Bob Persichetti, Peter Ramsey, Rodney Rothman, Phil Lord and Christopher Miller","Spider-Man: Into the Spider-Verse",true
10168,2018,2019,91,CINEMATOGRAPHY,"Lukasz Zal","Cold War",false
10169,2018,2019,91,CINEMATOGRAPHY,"Robbie Ryan","The Favourite",false
10170,2018,2019,91,CINEMATOGRAPHY,"Caleb Deschanel","Never Look Away",false
10171,2018,2019,91,CINEMATOGRAPHY,"Alfonso Cuarón",Roma,true
10172,2018,2019,91,CINEMATOGRAPHY,"Matthew Libatique","A Star Is Born",false
10173,2018,2019,91,"COSTUME DESIGN","Mary Zophres","The Ballad of Buster Scruggs",false
10174,2018,2019,91,"COSTUME DESIGN","Ruth Carter","Black Panther",true
10175,2018,2019,91,"COSTUME DESIGN","Sandy Powell","The Favourite",false
10176,2018,2019,91,"COSTUME DESIGN","Sandy Powell","Mary Poppins Returns",false
10177,2018,2019,91,"COSTUME DESIGN","Alexandra Byrne","Mary Queen of Scots",false
10178,2018,2019,91,DIRECTING,"Spike Lee",BlacKkKlansman,false
10179,2018,2019,91,DIRECTING,"Pawel Pawlikowski","Cold War",false
10180,2018,2019,91,DIRECTING,"Yorgos Lanthimos","The Favourite",false
10181,2018,2019,91,DIRECTING,"Alfonso Cuarón",Roma,true
10182,2018,2019,91,DIRECTING,"Adam McKay",Vice,false
10183,2018,2019,91,"DOCUMENTARY (Feature)","Elizabeth Chai Vasarhelyi, Jimmy Chin, Evan Hayes and Shannon Dill","Free Solo",true
10184,2018,2019,91,"DOCUMENTARY (Feature)","RaMell Ross, Joslyn Barnes and Su Kim","Hale County This Morning, This Evening",false
10185,2018,2019,91,"DOCUMENTARY (Feature)","Bing Liu and Diane Quon","Minding the Gap",false
10186,2018,2019,91,"DOCUMENTARY (Feature)","Talal Derki, Ansgar Frerich, Eva Kemme and Tobias N. Siebert","Of Fathers and Sons",false
10187,2018,2019,91,"DOCUMENTARY (Feature)","Betsy West and Julie Cohen",RBG,false
10188,2018,2019,91,"DOCUMENTARY (Short Subject)","Ed Perkins and Jonathan Chinn","Black Sheep",false
10189,2018,2019,91,"DOCUMENTARY (Short Subject)","Rob Epstein and Jeffrey Friedman","End Game",false
10190,2018,2019,91,"DOCUMENTARY (Short Subject)","Skye Fitzgerald and Bryn Mooser",Lifeboat,false
10191,2018,2019,91,"DOCUMENTARY (Short Subject)","Marshall Curry","A Night at The Garden",false
10192,2018,2019,91,"DOCUMENTARY (Short Subject)","Rayka Zehtabchi and Melissa Berton","Period. End of Sentence.",true
10193,2018,2019,91,"FILM EDITING","Barry Alexander Brown",BlacKkKlansman,false
10194,2018,2019,91,"FILM EDITING","John Ottman","Bohemian Rhapsody",true
10195,2018,2019,91,"FILM EDITING","Yorgos Mavropsaridis","The Favourite",false
10196,2018,2019,91,"FILM EDITING","Patrick J. Don Vito","Green Book",false
10197,2018,2019,91,"FILM EDITING","Hank Corwin",Vice,false
10198,2018,2019,91,"FOREIGN LANGUAGE FILM",Lebanon,Capernaum,false
10199,2018,2019,91,"FOREIGN LANGUAGE FILM",Poland,"Cold War",false
10200,2018,2019,91,"FOREIGN LANGUAGE FILM",Germany,"Never Look Away",false
10201,2018,2019,91,"FOREIGN LANGUAGE FILM",Mexico,Roma,true
10202,2018,2019,91,"FOREIGN LANGUAGE FILM",Japan,Shoplifters,false
10203,2018,2019,91,"MAKEUP AND HAIRSTYLING","Göran Lundström and Pamela Goldammer",Border,false
10204,2018,2019,91,"MAKEUP AND HAIRSTYLING","Jenny Shircore, Marc Pilcher and Jessica Brooks","Mary Queen of Scots",false
